search_content,search_engine,link_of_news,title,timestamp,media_name
JIO Lawsuits,Google,./read/CBMi6AFBVV95cUxOZHFVNGdycVpIZU4tZlZJM3hDSjJpbVFRcl9OZlk0UXJWd2lRc19fVTBud0RzVENvRkZmZl9NcFJCQzRodzFEb3pUOUtrVklVU3RuMkpJb0VoUGRHTHdvZW9aOEFOSjB6M1E3Q3EwT29tNEZjUzFhU3U5UmZVQnp4R1d6eWdsR3ZiZm9mYmlSRVhYWEFmZ21MeVRlcnBHcnBUU3RXdEdWaTFleGJYRXBxOWNMZl9yaVpFcmgzWHBTbmljVzB3TkRqVG1vTWpmcDN2ZTBYMThlYkQxVWVzVnZmdUFsdHB6RnI4?hl=en-IN&gl=IN&ceid=IN%3Aen,Developer allegedly faces legal heat from Reliance Industries over 'JioHotstar' domain,2024-10-24,Business Today
JIO Lawsuits,Google,./read/CBMivAFBVV95cUxNVHQxVlFPdlpFS2c5SlRBbFBTb3Yyb2dvT3lGU1NWVUJSUEExQTlzYWlQWDFTVlBEdy1LQ0kxSWpKZ3hnaEJfLUVzZmswUG05alFScVBmSUdBa3pKbHdRUEVvWmkwSVRuNDlfZU80SnBORXFZQTFYZE9GbFhtcklScXRyanVsNVZaaW85QUk0WnlMSVl2VkxDNDJUOXFiMU9rTG04S2x5QmtFanE4b1JOSDBaaV9QLUtiUEY4bdIBwwFBVV95cUxOUzN5V0UwUk9XVVJuNTU2emlOdE9YSlUzMXNLd29TcjRGSXNlWHo4cENTeFZIbVV0YnU5STh1bkI4MFNXSTlQd1I5MV9mZlV0eE0zeDJXQmJ2MXhvTjMwNC1WaHprM1dzX2VuT0ktaUJidVpOOTYxY2g4Qk85YjZfVVUwVUNscUp1cElicVU1QTdidVV3aWdjeFpLUHlLVzI2MjVWTlByOW5aRUJwNFNJS3NUa2loWTBmQmpOcDYxMm5QMWM?hl=en-IN&gl=IN&ceid=IN%3Aen,JioHotstar vs Delhi Techie: What is Domain Squatting and can there be legal action?,2024-10-25,Digit
JIO Lawsuits,Google,./read/CBMitgFBVV95cUxQdWZob3VHSkh0Z0pxb09oWFV0TmVxclpWQ0RoY1RzRjFrUTJqNWdLMHoxM2d4SHVYLVp1dXl1dG0zalFMWG5UQ0dnSzFjYzdfMmswVmtjN0tTc25Db0RPLUNyNFZVd2NFcFNlbVlKdzZ4eEM2TTVOSWVGdzlnaENDb3NkODVpM18xbk5PcHRYZWJ6VnBCa3pTejdCd1kzaW9FSkxHb1o0Y041TlVOdzlWMzg5MGh1QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Developer faces legal threat from Reliance over ""JioHotstar.com"" domain",2024-10-24,MediaNama.com
JIO Lawsuits,Google,./read/CBMi9AFBVV95cUxNOTN2QTdYcEpsZlJ5a1lYenp3UzBOUHF2YkprUDZ6S0ZvbkdiOXB5M3pqQ0NlbERQWUZKM1F0ZGk1cHQ4TFN2UHBTWEgtbDhDQ015RFgwZGM3OTN3WWd4WHNTbjJqZ3lXVnEwaFl5VVlnLXRUYkN0SWpMUHBMbGlobGRIQ1dmRnBSTmZENnhaYXpkdXdXLXQwcDBrNzQtT1ZaT2VwXy1ELS03WnpodzBJUUprSHdPNnhWUFh3WVQtcGpfZWtQalozdFZVNFhSUU4zQUc4Y295Xy0yX1N2OW5XVVRjMlFXb0EtakwzeHNpSXlvYUhN0gH6AUFVX3lxTE9ibkxlT1kyV1RoRWtWWlZZNGx5OTlKb09NYkJ3ZWNLekhyVGtMVTFVVWNFSEV3Z2t4d0pycWVIWkd1b3ZGYnhTendqUGhlZ05EY3BzYTRxX3ZldUJCSG5pY1ZjVk1FTGQ1SDFDak9mczhZVkV6R25GS05jZWIta0hia3VOWjMxTDdzS0U3a0ZhSVFNaDZJWlpnU2tYTlExNHd1bWdNMmFzT0hWNkdrZ1pIVmFQc2tLVzYzV3VBZ2dMRlJXbW11eXI5SlR1X244QjM2c1dfMHdJUFJ6dGZRQWxnbjdjQ1poU21ncVFOdlNOTkhuS0J2SVdBd0E?hl=en-IN&gl=IN&ceid=IN%3Aen,"I can handle a legal battle but not maa baap's kalesh, taking site offline, says Jiohotstar domain buyer i",2024-10-25,The Economic Times
JIO Lawsuits,Google,./read/CBMizwFBVV95cUxOcW1iUWNqWTdScVFGSU4tNVVMUTFWZU9rUUNCc1N3dVpndmoxQnExX1l0TVZweDFGSy1vQi15M1ptMC1PUDJuMEVZSGhzdXI0TDA0cWg5amQtalczM0FWTkNiR09EdGY3aGFDeWI0aHBOZHdJemZqa0pzODIyaExXSjAzMGZFNnJFUGJvd1dYWldRU1QwM3MzaW5oVzFlSkVyNzBRNEpWMjdoZVNsb0xZSnFFLXlxeWJmSkJVeWJsX25tMk5maDA0ZUdpSjZSZXPSAdQBQVVfeXFMUHVOTVJQZHFaOTUwd2ExQkZvYTlmbmlncF9aY3o4bDNrRkN4d2NQVVUwaGQ5VXhVSHNGRzl6UjBCRHp4QmpobGxUYnlrb1pUbXdHUF9sc0VkWTE3akVvZTF1RERaZndaZ3ZZZldxd1pjQ0wtOWdmRFN2U2NBRHlnV2ZBdmc5d1Atc2x0MFhoQ2FmWmtlclhINGx5Y2RFRHJLWTF5VlBfWlN0NE9uaDNUUlhRMkY4Ty1qa0ZvWV9aRVc1SWZCQWc1V2thX3JCYkFDY2V4ZEU?hl=en-IN&gl=IN&ceid=IN%3Aen,"Disney, Fox, Warner Bros drop Venu Sports appeal after Fubo merger deal",2025-01-06,Business Standard
JIO Lawsuits,Google,./read/CBMi1wFBVV95cUxPTjd0SU1ySXhVVzdvc3Y4MUZibzVjenRIdzRaSlBJRFRsaVNzTDVrZ3pUNGlvQ0phRHhVcFFVMVpYbXdyb0kyLWduX05EaF80SGVFQkdhVU5oWjVSRUJicElNUHlIaUR6VGZYVUlkSGNyOUlWQWR1dlBnRVdyblJFXzJNYWliSi00S2ZOMXdpclNNTzRXNWtiNzZkcksyYWtwdVJMTE9Rc1lYMkpZNjF3RHFxOUFCNEhJcy1FRFU0YXh1T0J6SDdjS3Q4VW0wS1RsX1o0QThSZ9IB3AFBVV95cUxOekQzTXRNaEZVV3dqV1FXX1F5U09lNnp2VEx0bGpKTkpBX0pFbFdwT0g1aGpJRF9lcUdTdVg2ZlRQc0NRTk94REE4SS0zQTJkdUxjOHAyTlVuWUY3bUZjaThvRFROMzhfOWV3ODVaYXVtblBhUlRtb0NPal9YN0hadzAyaFNSNTFOU25HdmxCa1dDZDZyTWtfY0FpazliTU0xUkhZSFA4LUNsbmV4TXUtUlQteE05djhkMDctWHlLNzlRM0JTVEpBZ2ljSGNGY0F2cU9jMWdhUXRTZGdM?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio Mere Lal: Meet the secret superstar who outsmarted Reliance and secured JioHotstar.com,2024-10-24,India Today
JIO Lawsuits,Google,./read/CBMilwJBVV95cUxOX1ZXNnZSRUVKMkNsa3RjU1lyUFlSQlRwenlacm5jNmlWVXp5UmNzXzRTZVI1Y0RqeE5GamRTak93dlEySmdQOXlKMEt6SkJhdEhhaFJSLXJmQUZUbXFCRzBETWZzVTJiTkdiMWtMWVJYMm9XNzBmb29KNE1hVy1nb2QyTWJORlZMTVRKc3k0SXo2MmNuaF9ubE15SEgteVhKcnpXdC1xU2lvRllXZGV5M1doUl9UYkJNVnlWZ1ItbUhDUVhUWldHckdaWDFMcjlJTEhxb25RNVBVek9SSWs1eV9LV1NiNTNXQWFpWVZuSHBNMlZzR1BTNTVVWkVHQnl4VnU2MmZ1SGxyeThDRy04VFBRQnFTalXSAZwCQVVfeXFMTXZTeDEyRUYxQk0yelNwUFNYVDhLMm9PTHo2YjVUUk5BaFdPZ1JaN3IzZC1nakVuY1BqSG1VY1EwZVp3SC1RQkVtT0dQRnBUeFZPc2xjNE1PYlFsYjhRaE54bUJIV0s1eXRQS2xjTXFWUDBYYnZpblpCazk4UW9nbmZTcnktNlVNR0FnaW9EVkxGOHNROGN6WUIzMndGUUQ4aS1kcDd2ZEIyX1F1MGhHQVo3R0U0LW1uMC04bjJ1ZzFkNHRFQ3BWZ2h5X1VNLWJOaFI0QUc3SE8xeXFWRE45T3dETmZtUjNkckRwc1ZCV1RQamxwUnk1Z1gzeW41M2lXSmhEakZmOGh6U3hkNmt0MXBQV0gyY1VtYVl3RGU?hl=en-IN&gl=IN&ceid=IN%3Aen,JioHotstar.com ownership dispute explained: How JioHotstar domain went from Delhi techie to Dubai sibling,2024-10-28,The Times of India
JIO Lawsuits,Google,./read/CBMizAFBVV95cUxQdWpfSHFnT0NNazdFelZRemlwNWg3eEVPNlU0RUk5Z0Q0dmp3d1ZuRldZRWlUMm9zSkdLb0Q0UUpYckV0dU4zbFJ0b0NkVHRXWjVMYzBmUDc5bGJKS2tsX0dVUElGeUNHUHgybXBjTTh2OF9xQ3pacFhOOWFybHlfVmJuYkFKelZ1RnA3emozY2FoSlF3aTk4UXFVMHg2SWxPM1RtRmpCSmc5bkI0Y3RUZ0RJTnFUampQeDVlY3BBbUs2OS1GaGJ1ZmxLQ0fSAdIBQVVfeXFMTTFiTWZoVVZHODRXeVh4NkVxTmhhV3N3ekdkNnplc2hqTHplVDFReVRnRFI1bjRqeVVya3FNcVZRU2tmdUY5cklreG56TGRNeVVORDltM0w5OUVLY2JmcDBya3hmWVExR1NjVm8xdUg3R21KQTY2Vmp6ZkZTOEtSWUk4WDZ2MERra01vREpsSktwMElLWVNhZERnMmxwdTNyN0tkb3hjMzdGQ01LS25JQ3JldVRVdEZrOE5uT0FpSnl4amZQYVRobF9zc2otV0RjeE5R?hl=en-IN&gl=IN&ceid=IN%3Aen,Bihar Jio Subscriber Files Complaint Against Mukesh Ambani At Consumer Commission,2024-08-07,ETV Bharat
JIO Lawsuits,Google,./read/CBMivgFBVV95cUxOdm1FcFphbUFsR0ZUWkl5dXpTVFpvMXpfUTdST0RrYmUtdWJDS056c29lRm9ZeU1KNUUzem1VUXIwZktLc21hSUZta2pQYzdEQzdjbFRRR2VadTFoMWFXQUo4RTJodWFVeGZfMGtUSnpJWWh6bjAzMEFZR19nRDBXRVZUbFJIYTFIYUhpd2ZjRVJ2U05oYVJnM3NING1CaS1lbnJYYlpZcmVlYXhBR3RTaVhFM3VLVnpsV084SjVn?hl=en-IN&gl=IN&ceid=IN%3Aen,Techie who bought JioHotstar domain ahead of merger says Reliance denied his £93k request,2024-10-24,OpIndia
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshlwrQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2fnextshark.com%2fmukesh-ambani-cheapest-internet-connected-phone%2f/RK=2/RS=_ahzBicTVn7hcYG80BQJOZzMdpo-,Asia’s richest man launches $12 4G phones,2 years ago · ,NextShark
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshmQrQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2fapple-google-alert-smartphone-users-202347307.html/RK=2/RS=_UCfGl.__mEDL6elQWJqJC0P.Cs-,"Apple, Google to alert smartphone users of nearby wireless tracking devices",9 months ago · ,United Press International ·  via Yahoo News
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshmwrQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2fwww.aol.com%2fyoull-now-able-tell-tracking-185807929.html/RK=2/RS=XRCGchCLPtHTmMUloXtgnJGtVzY-,"You'll now be able to tell if a tracking device, like an Apple Airtag, is moving...",9 months ago · ,Scripps News ·  via AOL
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshnQrQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2flifestyle%2fworlds-richest-families-privileged-pass-140000608.html%3ffr%3dsycsrp_catchall/RK=2/RS=iVK.UySNF7oo0FekeQO7DVf6.7U-,"The world's richest families, a privileged pass to college, and microdosing...",2 months ago · ,Quartz ·  via Yahoo News
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshnwrQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2fwww.engadget.com%2fapple-and-google-roll-out-a-cross-platform-feature-to-tackle-unwanted-bluetooth-trackers-172411423.html/RK=2/RS=2fiD1oN3u4W6hE5rrKvKiw8I1lQ-,Apple and Google roll out a cross-platform feature to tackle unwanted Bluetooth...,9 months ago · ,Engadget
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshoQrQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-religare-says-us-businessman-072427155.html%3ffr%3dsycsrp_catchall/RK=2/RS=9BS92eaD8bBOZkOTpm6DMddR5iY-,India's Religare says US businessman makes competing offer for stake,2 weeks ago · ,Reuters ·  via Yahoo Finance
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshowrQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fipl-chennai-super-kings-ms-dhoni-000047734.html%3ffr%3dsycsrp_catchall/RK=2/RS=5Joml2lL_Bjz.BLRtDxKemKMNHk-,"IPL: Chennai Super Kings, the power franchise led by MS Dhoni",2 years ago · ,Yahoo Finance UK
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshpQrQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2023%2f10%2f29%2fa-look-at-how-one-fintech-ceos-pr-decision-backfired%2f/RK=2/RS=4cRN28r1UuEHauEooupXxEOJLhQ-,A look at how one fintech CEO's PR decision backfired,1 year ago · ,TechCrunch
JIO Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wq7lqlnpeshpwrQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1739196219/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fstar-founder-broke-down-tears-000000431.html%3ffr%3dsycsrp_catchall/RK=2/RS=6EBt_Y7EPJsIt7i5qVy9hBouHqc-,Star Founder Broke Down in Tears as Crises Engulfed Byju’s,2 years ago · ,Bloomberg ·  via Yahoo Finance
JIO Lawsuits,Bing,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocksupdate/companyid-14555.cms,Jio Financial Services Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,3d,Indiatimes3d
JIO Lawsuits,Bing,https://timesofindia.indiatimes.com/technology/social/chor-ke-ghar-chori-chatgpt-maker-openai-roasted-after-theft-claims-against-chinas-deepseek/articleshow/117726470.cms,'Chor Ke Ghar Chori': ChatGPT maker OpenAI roasted after theft claims against China's DeepSeek,10d,Unknown
JIO Lawsuits,Bing,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,29d,GIZBOT29d
JIO Lawsuits,Bing,https://www.financialexpress.com/life/technology-jio-clarifies-data-access-on-voice-and-sms-only-plans-after-consumer-backlash-3732571/,Jio clarifies data access on voice and SMS-only plans after consumer backlash,9d,The Financial Express9d
JIO Lawsuits,Bing,https://www.businesstoday.in/markets/stock-picks/story/jio-financial-genus-power-cdsl-how-to-trade-these-buzzing-stocks-463472-2025-02-05,"Jio Financial, Genus Power, CDSL: How to trade these buzzing stocks",4d,Business Today4d
JIO Lawsuits,Bing,https://indianexpress.com/article/technology/tech-news-technology/3-budget-prepaid-recharge-plans-from-jio-2025-9813509/,3 ‘Budget 2025’ prepaid recharge plans from Jio with maximum benefits,5d,The Indian Express5d
JIO Merger,Google,./read/CBMirAJBVV95cUxNc19pQjQ2alZzU1ZhRHZBb2F4dWVVMVpiazhFcFctRWdtNTBqVU94RGY4RHdBOXdKNTU1U3hyeUZJVnJXUi12NHNEc0JBMkt4Z3REcXl3QUNmMmRUaVBMd0s2Z2NDTUJmV3pQSXRIX0xZYkpRSS1pX3RGUzdOMktmWE5YdURDdTgzSEpNZTJWMTh5VUNjZGNjdFJDbTZ4djNTSDJKWDVSSmJnWlV6dXZ6Z1JkR21yZVliNURrLXBDN1FqX2UxM2VSMDN3QUxOS3dFUzVWRUxSQk03VUI1Rl93aWxuS2p5ZVk0alpfLWdpZTlPRWFRYkNsRTdkTzJKSjlIejVFTnVzUEk2eEdJa1lIRGZwd1lYXzVQY1l1Y1NZZXFzWjN6T2NKbUU5VXXSAbICQVVfeXFMT2tLZ1lST1Q2emVIbXczNDV2LWR1b1JmbXhNd1hsdmY4aHIxM0dTTjUwYzJIb3VaYWVYNU9Oc2VmWTUyWS12UkNvdnpvSW1XV0xWWHZBdFVHM0I5UkNidWVjdWxJQlFndXQ5S1YzR3FWQUZ4eVlLQXJGTV9Bb196UFNVOWFrRzZYczhDbjI3cTNQU0t2WmdaUTViQm85YW5zZWxCTDZSS1RhREROM2ZZckhZaVBGMTJyNEhvRTRGM1M5Y2Q3Ty1mV1BxRFk2YU0yQ1lqSG1wRmF4RU5tcDRTZmUxTnZzYTg0YWRPdnFLRUZ6c3NOaE9oR2luUTRqdjVSWFgzcmRDZV9obVlTOHFERmEtM1pVLS14NFdadExHZHVYVkJQNHpaZmhHbFNMejljWHN3?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance Jio and Disney Star merger complete: JioStar.com is the go-to website; this means a big ‘Not Int,2024-11-15,The Times of India
JIO Merger,Google,./read/CBMiwAJBVV95cUxNMzhTYWpTU09CeXQ3c05HUXV1WUJWdF9oWUtYQnVfNHZGaF9zOU52UjlPd1UyeUJ4SlJIb1BfbFR6Y3JiaFpPSEx4N0NkV2NWV3YxSWc5X3JXa1g4NEZRZ3ZNQTZaLUc5SmgxWTlpN1dIc05TVEhVb29WMGh3N1JkTlhsTjM5MnBTX1hzSTNRQmF2ai1aRGFKN3dJaWY3ckwzdE5Pc3NZVnVBNDNRbVFiM2dmZXVuTmlyS1BjUGpKaTV0eGY4dGFfMGR1TER6RnhDRVQ0bWRleGRtUGs2NEE2YVQ0cE0zVE9ZME9zM1ZYVDBNd2RJdzJURU5QVFBoU2xORmJZb2tzbmlKNFJYUWJnRTJFNmhRaU9EY2FPQm82QUNDUHRra1o0eEFQRUZZYTlPUGpmVnpZUVBoWW5LRkhqeNIBxgJBVV95cUxQMzk1eEpBM3pIdmIyX01ISEFzalNCdkJfRHJiWkkycTBNVE9SWXFfYWxPeUJrRzlTOWtkck4yZzFwYTRzWXZZQkV2MHhycWM0VkZ1ajllYVNENVFaWkRLNG9MR2JQSW5PRmtkR29Jc1FQOFlTYi1LVWpIcDNWaGVzcHhSYWpONHVIblF4ZlBiTElTQlRmUm1NZ3cyS3ZfNXdTMTRjYWVyWHZqSmhLMFYyUDdPd0hzNkh0TmxYNzZBWjFGbk96UUlDSDJxTktrbXBjX1FxcjVJMGJ1T25EVUhMNENPX29SVXpKTU1PQXg3RGZocElhR3lod2NsNDZ1Rzd6bExrZkRzVTNWelotblJwTDZ3NzNCTDdIMTUwLUZ5SFp1aDJDSWctNm5WLUxseGJ5NmlZb3UzV0duc2U0TmNyYndrVmtfUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Mukesh Ambani's gift to users after Jio-Disney merger as JioStar announces subscription plans starting at jus,2024-11-18,India.com
JIO Merger,Google,./read/CBMixAFBVV95cUxORWU2ZEZPYmdselhHQjJHTFlYbVlmZktSVjdqYzJXdXgxZl9iLXhzYjR0NzRLLVJYT0dKMC1zbE9pWXlFdWVacUFfMElHSlRsMnF2RVBxbGtvSFFraU5MZVB3YWlQdldKWEFaSk5IOGwzQ3Z1N1ZRWFNybTQtQzdlNFZtYWFoYXpiaFE2Z1FzbERDUTJ3LVl4OE1VTFM1dWZVZ1cyOGZuY1pOaVFqUnAwT1BtMFNwdF9sa2pqZDRFRGt2QmJ60gHLAUFVX3lxTFBzZVJLaEtZRm1vaTRWY0ozMzAyQW9xaG9zd2owTGtZR1BVVHQ2OEQzSjZCOXF5azBLcm9JbGlkRi16eGtlOHRad0Q3cWs0UXdwMk1xS3F3bXFuYUJ2RXdUMjRfYmdGTUNONl90aTJXVTFvSEVXNkttVjBWY0M5RGUxSk8xNFNPdS13SGg2V3VYNUxqTHpEYTdOOV9kakRTdG9kQ2FfZzUyVUFieWJ4Mmg4WDgtOWZlQVJOT3FhWWxqNEtDMzN4TGFRNzd3?hl=en-IN&gl=IN&ceid=IN%3Aen,"Jio Cinema to merge with Disney+ Hotstar: What will happen to movies, shows and IPL streaming",2024-10-20,Digit
JIO Merger,Google,./read/CBMi1wFBVV95cUxPTjd0SU1ySXhVVzdvc3Y4MUZibzVjenRIdzRaSlBJRFRsaVNzTDVrZ3pUNGlvQ0phRHhVcFFVMVpYbXdyb0kyLWduX05EaF80SGVFQkdhVU5oWjVSRUJicElNUHlIaUR6VGZYVUlkSGNyOUlWQWR1dlBnRVdyblJFXzJNYWliSi00S2ZOMXdpclNNTzRXNWtiNzZkcksyYWtwdVJMTE9Rc1lYMkpZNjF3RHFxOUFCNEhJcy1FRFU0YXh1T0J6SDdjS3Q4VW0wS1RsX1o0QThSZ9IB3AFBVV95cUxOekQzTXRNaEZVV3dqV1FXX1F5U09lNnp2VEx0bGpKTkpBX0pFbFdwT0g1aGpJRF9lcUdTdVg2ZlRQc0NRTk94REE4SS0zQTJkdUxjOHAyTlVuWUY3bUZjaThvRFROMzhfOWV3ODVaYXVtblBhUlRtb0NPal9YN0hadzAyaFNSNTFOU25HdmxCa1dDZDZyTWtfY0FpazliTU0xUkhZSFA4LUNsbmV4TXUtUlQteE05djhkMDctWHlLNzlRM0JTVEpBZ2ljSGNGY0F2cU9jMWdhUXRTZGdM?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio Mere Lal: Meet the secret superstar who outsmarted Reliance and secured JioHotstar.com,2024-10-24,India Today
JIO Merger,Google,./read/CBMijAFBVV95cUxPeFAyWV9wdDVqaEEyYTFaWkYtWEI2d3V2TUwtdGdzQ1hKU3dCOWFnS0dQdWpoZ21aY0tNV3p6eGhsbFptWmhOaFJFNXFFQnZzTmVCNGtvaGlxVEF3eVJ1dExpakk2YUM0M0FLYzNLWU1lbGZqV1Q2d2JldWlsajBNd3J3d3lQREx3dGFhedIBkgFBVV95cUxNaEh1QUYyVHJQUHBGcXFNcl9QTHVFbExXdnRxUUJ5aGFWSUdGaGQxZURPdHFJQ3NfcVg4TmNQMUYzYlpBcmwtTDZ5azRMdllxN1E4ZjVlQ2dqeVV3M1ptaWV6NmthRTFBcnM3M3lwT1ppd0lNQWlramw5Qi1ZSmswcV8tQ0JJbFhUazdVamUzVDNhQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney Merger: What’s Happening Behind the Scenes?,2024-11-07,Inc42 Media
JIO Merger,Google,./read/CBMiygFBVV95cUxPbGJSZ3BqamtsbFFGTnpTYkVOYzJka1BuUXQyTVA2Q281Z0FpSkxJRFctcFN5WEZ2WVZuRllTNV9hN1VTM2tDR2xDVjJtandETThDUjduX0REMDQ2Q0lhaHMzb2oxVnVKR1RJbkFLNHlsZk1Rck5hQ1Y0V043Wl92dHdQeGRVZ2ZWVlVmcldkUlpONUFfSXJwNFNWbVJ5N1FSRk84N2t1VjVUYmJOVl90dzRfdUtFUDhJM0RsY2FMZ1NJa2JWVlhya3h30gHPAUFVX3lxTE1Bc29SS2dVRllIZGJzazc0Rmw2UENRbFU5Z29OemNIOC1wUFB0V2Y5T0JFNVJNa1JKWFNWX0RFeFUtNjgzeEUzX3lNLTBwbmwwR2dkR1Y3c3IwSXBMUTBfZEZpZm5tTk1Hd2dOZnNpYmpJdHg5WGZPLVR6bnNnc1dlejBlajY0TEh4VTFJZWZyWnd6THNFcDFCZjBsQmdORExVN3JQSGRnSzFJZnlzVHlLaTJ2dG5mOEloRkVxM203cDlPdEVyTngtVHJ1TXh5QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney merger: JioStar website goes live amid JioHotstar domain saga,2024-11-12,Mint
JIO Merger,Google,./read/CBMivwFBVV95cUxNYUM5djdabUExT0JVNllSQmVhc3FDZE5UdzB6dXg3d1pfZ2JvXy1LTjd1TlJMbmtlZG96azI0aWVJNWlNeGE0T3BFSXVTc0pPUUxkWHZRdm80OWhhQXg1Y1NrSGY1a09TTUhzbjZrenFfeTFpamVsVURyUTMtM3drRlFEeVhsamxwcXdneHBKT255X0lsR1BueGFpWG41NVNhODNuWnlKLTFTUzFjVXpnVU5kNlFsUVFVcWVkbmFvZ9IBxgFBVV95cUxQRUVSOG94M0pUcUdkU29PcGhDN2RtTWs1a0ZFLWl2bWxqamtIUjFXOFBIQVZ4MFo1dHBqMGJkSTJmVkxxbktQdkx1am1WUGxvODczLWZQRkpxcGlwV0NuS21DUGN5REVNaGJ2NGZZZ3hSeFhiSnAwUFZIZnZXMWxJcnpHSk1SeVNmRWE4OXJSWUhtWDU3MnJ5MmtrWlB6bm9LVGY0S3pOV2ZNVWpRdlFuMmNVWXE3NjBrYkdsT0trUEJRTFNLeVE?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance Jio & Disney star complete merger to create $8.5-bn JV,2024-11-15,BusinessLine
JIO Merger,Google,./read/CBMiigJBVV95cUxQWEk5S0I0RFN5Y2RiQ3A5aFh5WkRMdi1hVi1zMFpFZ1dBODJSSVVhNnNQSEJqcnBOanBNX1pSV2FSU01ITTlZV3pjT2lybGwyNlZuQkhoOUVOVXlITVVOMUdEVHNPYjhLQTc0cEowb2J0YjA3djJzWkhyS3FwNmVZcXVLM3hBVUN2R1l2QWhJcTlQTzN0bEhQaGZZZjE5NDhZenE4RDJHWkw2Sm44ODgxeVVOTWZGZGthMkVTQnU5QzcwLWZSam91OHdZMWdUOUN0TGV6N08tNVdSenE1SW9Qb3IyUG94Rnc0cGZiVm9yblBnSXJkaXBDR3FKU1BmQkdFMFNxdVI4WS1XZ9IBjwJBVV95cUxQbzFjZ2VEZEtGckVCSXcxQURRdHEzQWdraXBCQzlqOTI1T1JUQmQ5SXprRXJla09hVWNzU282MFBxU0Z6b0IwMERwd0dTRlBLc2xOYWZtaGo3Q0hub3pvTEUxTnVRbzdpLWZJNDhMV1pXUFg3MXgtdC1pcGtIRkZzY3pnLTdyTHdRMnRUR3FXUWdfVU1rTTlYSmNCajF3bDNyTjFzdU1zQWZZWFl2SUFmcm5TYXI1UGFIdlFSaXZOUTlUd01vUzFiczJfdkc1T1RCN1N6THg0VWtpdnpua1dUTS1lU2hKT3RZZElUalRQdUVra0RvOW9LUXBrTW5zQU9ZeDJRc3B4TjdkUDRPNjNz?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance, Disney finalise $8.5B merger of Indian assets; no clarity if JioCinema, Hotstar will merge into JioHotstar",2024-11-15,Hindustan Times
